School_Number,Classroom_Number,Time_Intervals,Date,Time ,Season ,Mode,Floor,Room_Orientation,Occupant_Num,TypeOfActivity,JustOccupiedOrnot,FillingQ,Temperature_Operative,TcomfortCENMode,Lower_Margin,MetabolicRate,Weight,Height,BodySurfaceArea,NumberOfStudents,NumOfStudentsDrinking,NumOfStudentsFanning,WithoutJumperOrCardigan,ClassroomArea,ClassroomHeight,ClassroomVolume,DepthtoHeightRatio,OpenningToClassroomArea,WindowAreatoClassroomRatio,TypeOfWindow,TypeofBlindShade,NumberofOperableBlindsShades,TypeofInternalDoor,VentilationType,VentilationFan,AreaOfOperableWindows2,TotalOperableAreas,AreaOfNonOperableWindow,AreaofDoorGlazing,TotalAreaofGlazing,NumberofOperableWindows,WindowGlazing,TypeOfWindowOperation,MinimumHeightOfOperableWindowSill,OpeningToWallRatio,PercentOfOpenWindow,AreaofOpenWindows,AreaofDoorOpen,TotalOpenArea,AreaofExteriorDoorOpening,AreaOfOperableWindows,TotalOperableArea,PercentOfOpenAreas,NumberofSlightlyOpenLargeWindows,NumberoffullyOpenSmallWindows,NumberofSlightlyOpenSamallWindows,NumberofOpenSmallWindows,TotalnumberOfOpenWindows,TotalNumberofWindowAdjustment,ReasonForAdjustment2,WhoDidAdjustment,BlindState,PercentOfClosedBlinds,ReasonForAdjustment,TotalNumberofBlindAdjustment,WhoDidAdjustment2,ExteriorShade,InteriorDoorState,ReasonForAdjustment3,WhoDidAdjustment3,ExteriorDoorState,ReasonForAdjustment5,WhoDidAdjustment5,StateOfConnectingDoor,HeatingSystem,FanOrCoolingSystem,ReasonForAdjustment4,WhoDidAdjustment4,Lights,Temperature_Air,Temperature_Radiant,Temperature_Operative,Temperature_Outdoor_Mean,Air_Speed,Relative_Humidity,CO2,CO2_Exterior,Temperature_Air_Outdoor,Relative_Humidity_Outdoor,Air_Speed_Outdoor,RainOrSnow,K,VCO2,Gpcm3s,GequalsnGp,GeForAdults,TotalGe,OccupantDensitym2,OccupantDensitym3,TcomfortG,TcomfortCENTrm,UpperMargin
7,7.26,7.42,4/18/2018,13:30:00,4,1,1,11,1,1,1,2,22.2,23.3,19.3,58,31.5,138.5,1.1,29,2,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,21.9,22.2,7.6,0.018,44.4,740.8,420,13.5,82,6,2,10.210,12.150,3.402,98.660,11.600,110.260,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,13:40:00,4,1,1,11,1,1,1,2,22.3,23.3,19.3,58,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,22.1,22.3,7.6,0,45.2,764.8,420,13.38888889,83,5.2,2,10.214,12.154,3.403,98.693,11.600,110.293,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,13:50:00,4,1,1,11,1,1,1,2,22.4,23.3,19.3,58,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,22.3,22.4,7.6,0.018,44.8,827.6,420,13.27777778,83,4.3,2,10.217,12.158,3.404,98.726,11.600,110.326,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:00:00,4,1,1,11,1,1,1,2,22.4,23.3,19.3,58,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,22.3,22.4,7.6,0.006,45.7,864.4,420,13.5,82,5.2,2,10.217,12.158,3.404,98.726,11.600,110.326,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:10:00,4,1,1,11,1,1,1,2,22.55,23.3,19.3,58,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,22.6,22.55,7.6,0.047,44.6,949.6,420,13.61111111,82,5.2,2,10.222,12.165,3.406,98.777,11.600,110.377,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,12:10:00,4,1,1,11,1,1,1,2,23.1,23.3,19.3,58,31.5,138.5,1.1,29,1,0,3,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23.5,22.7,23.1,7.6,0.01,40.4,983.3,420,13.88888889,76,6,2,10.241,12.187,3.412,98.960,11.600,110.560,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,15:10:00,4,1,1,11,1,1,1,2,22.7,23.3,19.3,58,31.5,138.5,1.1,29,1,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,22.4,22.7,7.6,0.042,46.6,985.1,420,13.5,84,6,2,10.228,12.171,3.408,98.827,11.600,110.427,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:20:00,4,1,1,11,1,2,1,2,22.75,23.3,19.3,79,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,23,22.75,7.6,0.043,44.3,1036.8,420,13.61111111,81,5.2,2,13.933,16.580,4.642,134.631,11.600,146.231,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:50:00,4,1,1,11,1,2,1,2,22.9,23.3,19.3,79,31.5,138.5,1.1,29,1,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,22.8,22.9,7.6,0.036,46.2,1062.9,420,13.61111111,83,6,2,13.940,16.589,4.645,134.700,11.600,146.300,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:30:00,4,1,1,11,1,2,1,2,22.95,23.3,19.3,79,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,22.9,22.95,7.6,0.037,44.6,1066.5,420,13.72222222,82,5.2,2,13.942,16.591,4.646,134.723,11.600,146.323,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,15:00:00,4,1,1,11,1,1,1,1,22.7,23.3,19.3,58,31.5,138.5,1.1,29,1,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,22.4,22.7,7.6,0,46.1,1073.3,420,13.61111111,83,5.2,2,10.228,12.171,3.408,98.827,11.600,110.427,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,14:40:00,4,1,1,11,1,2,1,2,23.15,23.3,19.3,79,31.5,138.5,1.1,29,0,0,6,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,23.3,23.15,7.6,0.055,44.5,1076.4,420,13.72222222,82,6,2,13.952,16.603,4.649,134.814,11.600,146.414,2.414,8.690,21,21.3,23.3
7,7.26,7.42,4/18/2018,13:00:00,4,1,1,11,4,1,2,2,21.95,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,21.4,21.95,7.6,0.039,42.2,640.1,420,13.88888889,78,7,2,10.202,12.140,3.399,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,13:10:00,4,1,1,11,4,1,2,2,21.9,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,22.5,21.3,21.9,7.6,0.056,42.9,646.4,420,13.88888889,79,5.2,2,10.200,12.138,3.399,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,12:50:00,4,1,1,11,4,1,2,2,22.25,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,21.5,22.25,7.6,0.062,42.6,696.9,420,13.88888889,78,5.2,2,10.212,12.152,3.403,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,12:40:00,4,1,1,11,4,1,2,2,22.35,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,21.7,22.35,7.6,0.077,41.6,749.1,420,13.88888889,77,6,2,10.215,12.156,3.404,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,12:30:00,4,1,1,11,4,1,2,2,22.8,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23.5,22.1,22.8,7.6,0.03,40.3,842.9,420,13.88888889,77,5.2,2,10.231,12.175,3.409,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,12:20:00,4,1,1,11,4,1,2,2,23.1,23.3,19.3,58,31.5,138.5,1.1,0, , , ,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23.5,22.7,23.1,7.6,0.048,40,1005.5,420,13.88888889,76,7,2,10.241,12.187,3.412,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.26,7.42,4/18/2018,15:20:00,4,1,1,11,7,1,2,2,22.65,23.3,19.3,58,31.5,138.5,1.1,0,0,0,0,70,3.6,252,3.3,5.57,5.57,1,1,6,1,2,2,3.9,3.9,17,0,20.9,6,2,3,2.7, ,16,0.30,0,0.30,0,3.9,3.9,16,0,1,0,1,1,3,7,6,4,65,3,0,6,2,1,5,6,3,5,6,3,2,6,3,5,1,23,22.3,22.65,7.6,0.05,46.6,1192.6,420,13.5,84,5.2,2,10.226,12.169,3.407,0.000,0.000,0.000, , ,21,21.3,23.3
7,7.27,7.43,4/18/2018,11:00:00,4,1,1,11,1,1,1,2,22.55,23.4,19.61,58,31.5,138.5,1.1,27,17,5,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,3,1,3,2,6,3,6,1,22.5,22.6,22.55,8.54,0.144,36.9,682.2,420,18.22222222,73,3.5,2,10.222,12.165,3.406,91.964,11.600,103.564,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,11:10:00,4,1,1,11,1,1,1,1,22.4,23.4,19.61,58,31.5,138.5,1.1,27,2,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22.3,22.4,8.54,0.004,38.3,711.4,420,18.61111111,71,3.5,2,10.217,12.158,3.404,91.918,11.600,103.518,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:20:00,4,1,1,11,1,1,1,2,21.8,23.4,19.61,58,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,33,0.60,0,0.60,1.8,3.3,5.1,21.35294118,0,0,0,0,1,1,7,6,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,21.5,22.1,21.8,8.54,0,36.5,865.5,420,18,75,3.5,2,10.196,12.134,3.397,91.731,11.600,103.331,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:10:00,4,1,1,11,1,1,1,2,21.65,23.4,19.61,58,31.5,138.5,1.1,27,0,0,26,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,33,0.60,0,0.60,1.8,3.3,5.1,21.35294118,0,0,0,0,1,1,7,6,4,85,3,0,6,2,1,5,6,2,6,4,3,2,6,3,6,1,21.5,21.8,21.65,8.54,0.023,36.7,941.9,420,17.72222222,76,3.5,2,10.191,12.128,3.396,91.684,11.600,103.284,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:00:00,4,1,1,11,1,1,1,2,21.8,23.4,19.61,58,31.5,138.5,1.1,27,15,4,26,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,33,0.60,1.8,2.40,1.8,3.3,5.1,56.64705882,0,0,0,0,0,1,1,1,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22,21.6,21.8,8.54,0.099,36.9,992.2,420,17.38888889,77,4.3,2,10.196,12.134,3.397,91.731,11.600,103.331,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:40:00,4,1,1,11,1,2,1,2,22.55,23.4,19.61,79,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,2,3,7,6,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,22,23.1,22.55,8.54,0,36.9,1056.4,420,18.22222222,75,3.5,2,13.924,16.569,4.639,125.262,11.600,136.862,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:30:00,4,1,1,11,1,1,1,2,22.4,23.4,19.61,58,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,66,1.70,0,1.70,1.8,3.3,5.1,42.70588235,0,0,0,0,1,2,1,1,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,22,22.8,22.4,8.54,0.023,36.9,1073.2,420,18,76,3.5,2,10.217,12.158,3.404,91.918,11.600,103.518,2.037,5.093,21.92,21.61,23.61
7,7.27,7.43,4/18/2018,10:50:00,4,1,1,11,3,1,2,2,22.85,23.4,19.61,58,31.5,138.5,1.1,0,0,0,0,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,22.5,23.2,22.85,8.54,0.057,37.1,1011.1,420,18.22222222,75,4.3,2,10.233,12.177,3.410,0.000,0.000,0.000, , ,21.92,21.61,23.61
7,7.27,7.44,4/18/2018,13:20:00,4,1,1,11,1,1,1,2,23.3,23.4,19.61,58,31.5,138.5,1.1,27,21,0,26,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,23.5,23.1,23.3,8.54,0.094,44.5,589.6,420,21.22222222,60,4.3,2,10.248,12.195,3.415,92.198,11.600,103.798,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,15:00:00,4,1,1,11,1,1,1,2,24,23.4,19.61,58,31.5,138.5,1.1,27,0,0,25,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,6,1,3,2,6,3,6,1,24,24,24,8.54,0.151,46.1,656.6,420,21.88888889,55,6,2,10.273,12.224,3.423,92.416,11.600,104.016,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,15:10:00,4,1,1,11,1,1,1,1,24.4,23.4,19.61,58,31.5,138.5,1.1,27,0,0,25,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,0,0.00,0,0.00,1.8,3.3,5.1,0,0,0,0,0,3,6,2,2,4,85,3,0,6,2,1,5,6,2,1,1,3,2,6,3,6,1,24.5,24.3,24.4,8.54,0.004,45.9,662,420,22.11111111,54,5.2,2,10.286,12.241,3.427,92.540,11.600,104.140,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:40:00,4,1,1,11,1,1,1,2,24.3,23.4,19.61,58,31.5,138.5,1.1,27,0,0,25,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,24.5,24.1,24.3,8.54,0.012,45.2,675.3,420,21.88888889,55,5.2,2,10.283,12.237,3.426,92.509,11.600,104.109,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:30:00,4,1,1,11,1,2,1,2,24.3,23.4,19.61,79,31.5,138.5,1.1,27,0,0,25,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,2,1,4,3,2,6,3,6,1,24.5,24.1,24.3,8.54,0,45.3,679.2,420,21.88888889,58,5.2,2,14.006,16.667,4.667,126.003,11.600,137.603,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,11:30:00,4,1,1,11,1,1,1,2,22.35,23.4,19.61,58,31.5,138.5,1.1,27,1,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22.2,22.35,8.54,0.022,39.3,679.5,420,19,69,3.5,2,10.215,12.156,3.404,91.902,11.600,103.502,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,12:00:00,4,1,1,11,1,1,1,2,22.3,23.4,19.61,58,31.5,138.5,1.1,27,2,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22.1,22.3,8.54,0.008,40.1,684.9,420,19.77777778,67,2.5,2,10.214,12.154,3.403,91.887,11.600,103.487,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,13:50:00,4,1,1,11,1,1,1,2,23.8,23.4,19.61,58,31.5,138.5,1.1,27,0,0,26,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,24,23.6,23.8,8.54,0.009,44.9,687.5,420,21.38888889,58,4.3,2,10.266,12.216,3.420,92.353,11.600,103.953,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,11:50:00,4,1,1,11,1,1,1,2,22.25,23.4,19.61,58,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22,22.25,8.54,0.06,40.3,698.1,420,19.22222222,69,4.3,2,10.212,12.152,3.403,91.871,11.600,103.471,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:00:00,4,1,1,11,1,1,1,2,23.95,23.4,19.61,58,31.5,138.5,1.1,27,1,0,26,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,2,1,1,3,2,6,3,6,1,24,23.9,23.95,8.54,0.014,44.9,703.8,420,21.27777778,60,5.2,2,10.271,12.222,3.422,92.400,11.600,104.000,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,11:40:00,4,1,1,11,1,1,1,2,22.2,23.4,19.61,58,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,21.9,22.2,8.54,0.033,39.8,719.2,420,19.22222222,69,4.3,2,10.210,12.150,3.402,91.855,11.600,103.455,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,12:10:00,4,1,1,11,1,1,1,2,22.45,23.4,19.61,58,31.5,138.5,1.1,27,5,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22.4,22.45,8.54,0.005,40.6,725.9,420,19.77777778,65,4.3,2,10.219,12.160,3.405,91.933,11.600,103.533,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:50:00,4,1,1,11,1,1,1,2,24.35,23.4,19.61,58,31.5,138.5,1.1,27,0,0,25,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,0,3.30,1.8,3.3,5.1,64.70588235,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,2,5,6,3,2,6,3,6,1,24.5,24.2,24.35,8.54,0.02,45.8,726.4,420,22.11111111,57,4.3,2,10.285,12.239,3.427,92.524,11.600,104.124,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:10:00,4,1,1,11,1,1,1,2,24.15,23.4,19.61,58,31.5,138.5,1.1,27,0,0,24,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,6,4,3,2,6,3,6,1,24,24.3,24.15,8.54,0.013,45.7,727.7,420,21.38888889,59,5.2,2,10.278,12.230,3.425,92.462,11.600,104.062,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,14:20:00,4,1,1,11,1,1,1,2,24.3,23.4,19.61,58,31.5,138.5,1.1,27,0,0,24,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,24.5,24.1,24.3,8.54,0.073,43.8,734.6,420,21.72222222,57,4.3,2,10.283,12.237,3.426,92.509,11.600,104.109,2.037,5.093,23.23,21.61,23.61
7,7.27,7.44,4/18/2018,11:20:00,4,1,1,11,1,1,1,2,22.55,23.4,19.61,58,31.5,138.5,1.1,27,0,0,27,55,2.5,137.5,2.4,9.27,6.00,1,1,2,1,1,1,3.3,5.1,12.1,1.2,16.6,3,2,1,1.65,14,100,3.30,1.8,5.10,1.8,3.3,5.1,100,0,0,0,0,3,3,7,6,4,85,3,0,6,2,1,5,6,1,5,6,3,2,6,3,6,1,22.5,22.6,22.55,8.54,0.026,38.7,737.5,420,18.61111111,70,5.2,2,10.222,12.165,3.406,91.964,11.600,103.564,2.037,5.093,23.23,21.61,23.61
