School_Number,Classroom_Number,Time_Intervals,Date,Morning_Afternoon,Time ,Season ,Mode,Floor,Room_Orientation,Student_Ref_Num,Gender,Commuting_Type,Clothing_Level,Jumper_Cardigan,Clo_ Jumper,Clothing_Value,Fan_Status,Drink,TSV,TPV,TSVplusTPV,Air_Sensation_Vote,Air_Preference_Vote,Light_Sensation_Vote,Light_Preference_Vote,Comfortable_Level,Tiredness_Level,Temperature_Air,Temperature_Air_Average,Temperature_Radiant,Temperature_Radiant_Average,Air_Speed,Air_Speed_Average,Relative_Humidity,Relative_Humidity_Average,CO2,CO2_Average,CO2_10min,CO2_15min,Temperature_Operative,Temperature_Operative_Average,Temperature_Outdoor,TcomfortGriffiths,Temperature_Running_Mean,TcomfASHRAE,TcomfortCEN2TRM,UppermarginTcoCENTRM,LowermarginTcoCENTRM,Air_Speed_Outdoor,Relative_Humidity_Outdoor,Position,Daylight_Level,Exteriror_Door,AreaOfExteriorDoorOpen,AreaofOpenWindow,TotalOpenArea,PercentofOpenWindowAttheTimeOfSurvey
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,24,2,1,4,1,0.25,0.55,2,4,-1,-1,-2,3,1,4,1,1,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89, ,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,6,2,1,4,1,0.25,0.55,2,2,0,0,0,1,2,3,2,3,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,1,5,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,16,1,4,1,1,0.25,0.64,2,4,0,0,0,3,2,4,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,23,2,1,2,2,0,0.49,2,4,1,-2,-1,2,1,5,3,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,1,1,4,1,1,0.25,0.64,2,1,-1,-1,0,3,1,3,2,1,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89,21.89,0.8,48,1,9,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,10,2,4,4,4,0,0.3,2,3,-1,0,1,3,2,4,1,3,3,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89,21.89,0.8,48,2,3,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,11,1,1,1,1,0.25,0.64,2,1,-1,0,-1,2,2,4,2,3,3,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,5,1,1,1,4,0,0.39,2,4,0,0,0,1,2,3,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,1,5,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,7,2,1,2,2,0,0.49,2,1,0,0,0,3,1,3,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,1,5,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,14,1,1,1,2,0,0.39,2,4,0,-1,-1,3,1,3,1,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,15,2,4,4,4,0,0.3,2,4,0,0,0,3,2,4,2,3,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,22,1,4,1,2,0,0.39,2,3,0,0,0,3,1,5,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,2,2,4,4,4,0,0.3,2,4,1,-1,0,4,1,3,2,3,3,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910, ,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,1,9,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,20,1,1,1,1,0.25,0.64,2,1,1,-1,0,3,1,4,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,3,3,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,25,1,4,1,2,0,0.39,1,4,-1,0,-1,2,1,3,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89,21.89,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,3,1,4,1,2,0,0.39,2,1,0,-1,-1,3,2,2,2,2,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,1,10,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,13,1,4,1,4,0,0.39,2,1,0,0,0,2,2,3,2,2,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,2,3,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,27,1,4,1,2,0,0.39,2,1,0,0,0,3,2,4,2,2,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,18,1,1,3,2,0,0.47,1,1,1,0,1,2,2,3,1,2,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,19,2,4,4,2,0,0.3,2,1,1,0,1,3,1,3,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,21,2,1,4,4,0,0.3,2,1,1,-2,-1,3,1,4,1,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,3,3,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,8,1,4,1,4,0,0.39,1,1,1,-1,0,4,1,4,2,1,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,1,5,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,17,2,2,2,1,0.25,0.74,2,4,-1,1,0,2,2,4,2,3,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,28.48,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,9,1,4,1,1,0.25,0.64,2,1,0,0,0,4,1,3,2,3,2,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,1,5,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,28,2,4,2,4,0,0.49,2,1,1,0,1,2,2,4,2,3,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,3,2,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,12,2,4,4,2,0,0.3,2,1,0,-1,-1,3,1,3,2,3,3,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,25.45,15.42,22.58,23.89,25.89,21.89,0.8,48,2,4,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,4,2,4,4,1,0.25,0.55,1,1,1,0,1,3,2,2,2,3,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,1,10,3,0,6.88,6.88,86
1,1.01,1.01,7/17/2017,1,12:00:00,1,1,2,7,26,2,1,4,4,0,0.3,2,1,1,0,1,3,1,4,2,2,1,25.5,25.30,25.4,24.80,0.043,0.092,40.7,45,910,1099.57,977.50,957.70,25.45,25.05,22.8,22.42,15.42,22.58,23.89,25.89,21.89,0.8,48,3,3,3,0,6.88,6.88,86
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,25,2,4,4,4,0,0.3,2,2,2,-2,0,2,2,3,2,1,2,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,21.04,16.5,22.92,24.25,26.25,22.25,5.2,51,3,2,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,8,1,4,1,2,0,0.39,2,2,1,-1,0,3,2,3,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,9,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,14,1,1,3,4,0,0.47,1,2,1,-1,0,2,1,1,2,3,2,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,5,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,15,2,4,4,2,0,0.3,1,2,-1,0,-1,4,2,4,2,1,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,30.13,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,2,2,4,4,4,0,0.3,2,1,0,-1,-1,2,2,1,1,3,1,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,27.10,16.5,22.92,24.25,26.25,22.25,5.2,51,1,12,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,6,1,1,1,4,0,0.39,2,1,0,0,0,3,2,1,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,27.10,16.5,22.92,24.25,26.25,22.25,5.2,51,1,11,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,10,1,4,1,2,0,0.39,2,1,0,0,0,4,2,3,2,2,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,27.10,16.5,22.92,24.25,26.25,22.25,5.2,51,2,7,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,18,1,1,1,2,0,0.39,1,2,0,0,0,2,2,3,2,1,2,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,27.10,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,22,1,4,1,4,0,0.39,2,1,0,0,0,2,2,3,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,27.10,16.5,22.92,24.25,26.25,22.25,5.2,51,3,3,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,20,2,1,4,4,0,0.3,2,1,2,-1,1,3,1,4,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,21.04,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,3,1,4,1,4,0,0.39,2,1,1,-2,-1,4,1,1,2,2,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,1,12,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,5,1,1,1,2,0,0.39,2,1,1,-1,0,4,1,1,1,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,1,12,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,7,2,1,2,2,0,0.49,1,1,1,-2,-1,3,2,3,2,3,2,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,9,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,11,2,1,4,4,0,0.3,2,1,1,2,3,2,1,3,3,1,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,7,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,13,1,4,1,2,0,0.39,2,1,1,0,1,3,1,3,2,3,1,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,5,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,16,1,4,1,4,0,0.39,1,2,1,0,1,3,2,2,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,21,1,1,1,2,0,0.39,2,1,1,-1,0,3,1,3,1,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,19,2,4,4,4,0,0.3,1,1,-1,0,-1,1,2,4,3,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,30.13,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,23,2,1,4,4,0,0.3,1,1,2,0,2,3,2,3,2,3,1,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,21.04,16.5,22.92,24.25,26.25,22.25,5.2,51,3,3,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,24,2,1,4,4,0,0.3,1,1,2,-1,1,2,2,3,1,2,2,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,21.04,16.5,22.92,24.25,26.25,22.25,5.2,51,3,2,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,17,1,2,1,2,0,0.39,2,1,2,-1,1,3,1,4,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,21.04,16.5,22.92,24.25,26.25,22.25,5.2,51,3,4,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,4,2,4,4,2,0,0.3,2,1,1,-1,0,3,1,1,3,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,1,12,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,9,1,4,1,4,0,0.39,2,1,1,-2,-1,3,1,3,2,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,7,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,12,1,4,1,2,0,0.39,2,1,1,-2,-1,4,1,3,3,3,3,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,2,7,3,0,4.96,4.96,62
1,1.02,1.02,7/17/2017,1,12:00:00,1,1,2,6,1,1,4,1,2,0,0.39,1,1,1,-2,-1,4,1,1,2,3,1,27,26.02,27.2,26.03,0.157,0.098,44.1,43.1,1286.3,888.72,1263.70,1251.47,27.10,26.00,23.6,24.07,16.5,22.92,24.25,26.25,22.25,5.2,51,1,12,3,0,4.96,4.96,62
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,14,1,1,1,4,0,0.39,2,2,0,0,0,4,1,2,2,3,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,2,4,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,23,2,1,4,4,0,0.3,2,2,0,0,0,3,2,3,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,3,2,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,20,2,2,2,4,0,0.49,2,1,2,-2,0,3,1,4,2,3,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,11,2,4,2,4,0,0.49,1,1,-1,0,-1,3,1,3,3,1,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,31.13,16.5,22.92,24.25,26.25,22.25,5.2,53,2,6,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,15,2,4,2,2,0,0.49,1,1,-1,0,-1,2,2,4,2,3,3,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,31.13,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,10,1,1,1,2,0,0.39,2,1,0,0,0,2,1,3,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,2,6,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,18,1,4,3,3,0,0.47,1,1,0,0,0,3,2,3,2,3,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,21,1,1,1,2,0,0.39,2,1,0,0,0,3,2,4,1,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,5,1,4,1,2,0,0.39,2,1,2,-1,1,4,1,2,2,1,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,1,11,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,13,1,4,1,2,0,0.39,2,1,2,0,2,2,2,3,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,2,4,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,22,1,4,1,4,0,0.39,2,1,2,-2,0,3,1,3,2,3,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,3,2,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,6,1,4,1,4,0,0.39,2,1,1,0,1,2,2,2,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,25.07,16.5,22.92,24.25,26.25,22.25,5.2,53,1,11,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,8,1,1,1,2,0,0.39,2,1,1,0,1,3,2,3,2,3,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,25.07,16.5,22.92,24.25,26.25,22.25,5.2,53,2,7,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,16,1,4,1,4,0,0.39,1,1,0,1,1,3,2,3,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,28.10,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,24,2,1,4,4,0,0.3,1,1,2,-2,0,2,2,3,2,3,2,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,3,2,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,25,2,4,4,4,0,0.3,1,1,2,-2,0,2,2,2,2,1,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,3,2,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,2,2,4,4,4,0,0.3,1,1,1,-2,-1,3,1,1,1,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,25.07,16.5,22.92,24.25,26.25,22.25,5.2,53,1,12,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,19,2,4,4,4,0,0.3,1,1,1,-1,0,2,2,4,3,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,25.07,16.5,22.92,24.25,26.25,22.25,5.2,53,3,3,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,1,1,1,1,1,0.25,0.64,2,1,2,-2,0,5,1,1,3,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,1,12,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,9,1,1,1,4,0,0.39,2,1,2,-2,0,3,1,3,2,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,2,6,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,17,1,1,1,2,0,0.39,2,1,2,-2,0,3,1,4,3,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,22.04,16.5,22.92,24.25,26.25,22.25,5.2,53,3,4,3,0,5.28,5.28,66
1,1.02,1.03,7/17/2017,2,15:00:00,1,1,2,6,7,2,4,4,2,0,0.3,1,2,1,-1,0,3,2,4,2,2,1,28,27.40,28.2,27.70,0.133,0.110,41.5,43.3,840.3,959.77,904.60,905.73,28.10,27.55,24.9,25.07,16.5,22.92,24.25,26.25,22.25,5.2,53,2,7,3,0,5.28,5.28,66
